10227514,360116158
10228121,360212834
10228452,365655385
10231575,360429116
10231747,360289223
1023213,27867507
10232234,362311348
10232787,368100490
10232910,360360120
10232933,360353629
1023380,27954211
10233985,360534368
10234331,366116152
10234478,360541781
10235144,360432179
1023515,27864410
10235263,360470888
10235491,385856619
10235679,360518644
10236017,362486716
10236115,360507441
10236272,362426692
10236559,360581529
10238346,360893230
10238627,360632654
10238776,360743748
10239029,421388925
10239041,366410099
10239375,360682211
10239808,360674887
10239845,360815452
10241786,360804876
10242214,360911753
10242584,360796556
10244321,366603701
10245363,360920240
10246579,360984309
10246711,361015090
10247360,361899028
1024834,27913389
10248853,367847477
10249759,362103949
10250910,361163098
10251121,361165130
10252979,361242898
1025542,27949101
10255770,361366357
10256155,417741791
102590,2193001
10260480,363155010
10262829,361617436
10266604,361711647
10266689,361806274
10267528,361794548
10267556,361807991
10267823,365296591
10267967,361780127
10269793,361900888
10270002,361929903
10270900,361900670
10271887,361932468
10271959,361960548
10273625,390950730
10274608,362086132
10274812,371349569
10275704,362103650
10275849,362145702
10275864,362132628
10275882,362122991
10276978,362164692
10277421,362213401
10277804,362211321
10278838,370813338
10280367,362353289
10282977,362618528
1028358,28129701
10283819,366037801
10285027,362501520
1028538,28088655
10286136,362632355
10286304,368125239
10286894,362595583
10286986,362614147
10287558,362649852
10287594,362652444
10287868,396294887
1029006,28089292
10290684,362793572
10291305,362947710
10292547,362981226
10292671,362944457
10295229,363009269
10295618,364190868
10295978,365093916
10296978,363096792
10300768,363299243
1030215,28162700
10302812,363299467
10303380,363354797
10303540,363323541
10304692,363372962
10304980,363475206
10305391,363405776
10305695,363415287
10307019,363486805
10308136,363637498
1030831,28197142
10308920,363606243
10309336,364069542
10309436,364552170
10310173,363989230
10310284,363712260
10310431,363772585
10319695,364007763
10323498,364168293
10324330,364390812
10325676,364237972
1032722,28268385
10327234,364310526
10327980,364333375
10328622,364500337
1032894,28238011
1033173,28458899
10331991,364556366
10332796,364640462
10333093,381638205
10333392,364628426
10333414,364661846
10333550,371123241
10333793,364683669
10336355,364773485
10336996,364850330
10342117,365040014
10342447,365012121
10343695,365116705
10344191,365106585
10344221,365090830
10344660,367483500
1034595,28372192
1034909,28317259
10349121,365237521
1034938,28351218
10349668,365266731
10351733,365336515
10352298,369912897
10352603,365470302
10352639,369920602
10353710,380162188
10353931,365460208
10354220,366948874
10355293,365489326
10357060,365820624
10358027,365628531
10359391,392147665
10360338,370140366
10361057,385421924
10362576,454737813
10363308,365837553
10363742,367832549
10363765,374889162
10364006,368241142
10364392,366802296
10366386,373214697
10366472,365957328
10366514,365915964
10366592,365949554
10367139,368117747
10367328,366069408
10368475,366053028
1036885,28402124
10369954,366061990
1037257,28399591
10373890,373008935
10373909,366228168
10374351,366257587
10374560,366268399
10375520,388862314
10376517,366370093
10376866,368594348
10377219,366378873
10378733,366442561
10379201,366454812
10380027,366590768
10381362,366560175
10381862,371252184
10382006,367898795
10382174,366594320
10382755,366987988
10382830,371121486
10383056,366653630
10385320,371300567
10385770,366765056
10385982,366898421
10387028,366872820
10387117,366827731
10387347,366836799
10388193,366902986
1039095,28495442
10392835,375128596
10395635,367152030
10399465,367428768
10400985,390394168
10401106,367358064
10402309,369765853
10402311,369760951
10402939,372094640
10403705,367477624
10403831,367461825
10403981,367475217
10404729,368960035
1040571,29790663
10406257,378828865
10407682,367939172
1040791,28553172
1040791,28566905
10408426,367642570
10409941,367727787
10411327,411992443
10412596,367834354
1041363,28562755
10414842,367990321
10416050,368258819
10416179,368062604
10416243,367985654
10416243,368010297
10417536,368119300
10417878,368055439
10418401,434573036
10419098,368113945
10420028,381627391
10420036,370402963
10420050,368126561
10420615,368461679
10420865,393708853
10420898,368202208
10421666,385420055
10422230,368218188
10422616,370221397
10422702,368248877
10422855,368334180
10423515,368305691
10423599,373231104
10423643,368280497
10426209,368377560
10427065,368512582
10427524,381019928
10428065,368456963
10428144,368500575
10428205,369008468
10429009,384172498
10429681,407508849
10430025,368586274
10430521,368793191
10431019,368721886
10431196,370859839
10431255,368738654
10432230,383728265
10432733,373072470
10432944,368688446
10434847,379040926
10435201,368789032
10435891,368926001
10436115,368884841
10436261,368838639
10436287,369143742
10437629,381162252
10438171,368929858
10438273,368935472
10438624,368967419
10438631,369028238
10438992,435607769
10439212,371361677
10439547,369015278
1044000,29999343
10440832,369160548
10442124,369283067
10443191,373750686
10443907,369192198
10444956,369253041
1044512,28697673
10445992,369318264
10448633,386485292
10448675,382064045
10449990,371772849
10450155,371788506
10450848,370953332
10451025,369564387
10452607,370518686
1045313,28768125
10453419,369571275
10455201,379996179
10455922,369606438
10456667,369676030
10457220,369690498
10459080,369748564
10459726,372096655
10459827,369809947
10459891,377727120
10459923,369856393
10461389,369876740
10463153,370070240
10463203,409280478
10463203,420248993
10463427,369953406
10463870,369992557
10464243,369993057
10465159,370132001
10467252,372443135
10467388,370155386
10467429,370197496
10467859,372380129
10468063,370245327
10469194,380646333
10470172,370278623
10471185,370352892
10471251,370379476
10473089,442132402
10474263,370446480
10474516,370663860
10476010,370634881
10476739,370580729
1047796,33946062
10478974,374823887
10481073,370769342
10481203,370775046
10481302,370802692
10481480,372783776
10483149,370867875
10483748,370915565
10485157,370972727
10485769,384202589
10486261,374904660
10487161,371224027
10487943,371139542
10488737,373856152
10488737,374390680
10489352,371326995
1049099,30893722
10492413,373612074
10493873,371486068
10494045,371473677
10494393,371496421
10495930,371555841
10499842,371715757
10501640,372975070
10502330,371796121
10502917,371873526
10503158,371802296
1050585,35279959
10506153,373788864
10506681,371944140
10507015,371959608
10507818,384860205
10509058,372333601
1050935,29066462
10512143,372220473
1051282,28927849
10512917,372184878
10513365,372207068
10513408,372249075
10514721,372278532
10514947,373187742
10515582,372334620
10516458,374637025
10516809,372424825
10518480,372423077
10519450,372560540
10520527,372525117
10520905,372588063
10521188,372573096
10521320,372773795
10522065,372599367
10523325,372743132
10525011,372832563
10525485,372728272
10526412,414507184
10526425,372795158
10527019,372820631
10527193,372879084
10527432,372818172
10527872,372899964
10529736,378043316
10529921,373136322
10530241,372912844
10530611,372976125
10530734,373005350
10531755,374979272
10532208,375024058
10532826,404866599
10532859,378643735
10533546,373091320
10533559,373081260
10534903,373173206
10535042,373180993
10536996,373317421
10537249,373289495
10537919,373357648
10539127,374599447
10539329,373766587
10540276,373430661
10541316,373560720
10541344,373591488
10541822,373497656
10544282,373787985
10544627,373745111
1054506,35687130
10545101,373639044
10548354,373762660
1054941,30396665
10549800,373810301
10550236,373826477
10550331,375819253
10550727,373845892
10553732,373952864
10554617,411929486
10554766,374014916
10555045,373986632
1055517,29104143
10556017,383641456
10556314,374054115
10556422,381128980
10558006,374761122
10558459,374121590
1055923,29131359
10559610,377653603
10560511,374242623
10560641,374337029
10560815,374422773
10560870,380115090
1056254,29153246
10565034,374478423
105663,2267997
10566498,374520380
10567419,374553706
10568217,374602085
10569230,374662391
10569299,374694838
10569732,386427427
10571289,374744108
1057151,57891328
10571887,383968073
10572064,374856180
10573833,378429754
10576776,376419362
10577111,376474930
10577146,381149998
10581275,375237464
10582304,375777754
10583214,375369311
10583496,375391740
10585209,375481842
10587914,375552270
10587946,378447650
10588214,375599511
10588699,376463306
10593423,375783857
10593514,375835303
10593819,375864124
10593823,376596970
10594037,432058443
10594146,375830083
10594187,375840881
10594453,375884637
10594666,433156976
10596726,376106032
10597110,376006340
10598730,381880660
10598816,376154032
10599257,376123817
10599933,376179765
10600190,376797190
10600721,378227483
10600851,378605567
10602450,376267470
10602980,377365040
10603573,376314178
10604207,377070627
10604449,415237799
10606102,376418704
10606372,376437663
10606670,376489155
10607988,376613237
10608411,376866928
10608675,380865865
106093,2291365
10609470,376564896
10609742,376716651
10611010,376633332
10612172,376747165
10614058,376945666
106143,2303699
10614441,377153074
1061496,29350753
10615118,376960013
10617442,386435966
10618061,377014653
10621449,384415068
10623061,377273343
10623385,377278324
10623673,377290492
10625008,377372044
10625126,377358315
1062521,29390889
10625247,377400465
10625791,380136125
10631668,377636197
10632004,377654743
1063305,29409292
10633238,382935281
10633278,390916103
10633293,378068396
10633806,380055320
10634442,377757885
10634757,377779571
10636374,380166425
10638202,377889517
106395,2392237
10639752,377938365
10639974,377993622
1064006,29439970
10640375,377979762
10640378,378058191
10640399,377995279
10641177,380321759
10642497,378123042
10642530,382573339
10642707,378118703
10644500,378120685
10647780,382797898
10648985,378324603
10649470,378304986
10649571,378340777
10649576,380882916
10650942,378347970
1065118,63679527
10651680,378472037
10653461,378459687
10653673,378529701
10653681,380828216
10654192,378501134
10654891,378552241
10655640,378599467
10657545,378633020
1065825,29717228
10658413,381456505
10659253,378702696
1066016,33334874
10660334,378715476
10661282,381323264
10661902,381221526
1066221,29540536
10662669,378857731
10663296,378901083
10664340,385023070
10664470,385953031
10665067,378922498
10666616,378972840
10666931,379015103
10667005,379346437
10669174,379374620
106701,2290578
10673100,379289270
10673410,379307960
10680377,379638022
10681376,379692152
10683421,379879028
1068578,29595500
1068701,29623355
10687073,383043479
10687205,379877822
10687936,392930217
10688160,384790727
10689211,381549883
1068939,32297074
10689447,380005272
10689675,379990263
10689697,380003956
10689697,384866605
10689830,380011259
10690616,380002734
10691205,380020600
10691551,380071711
10692172,380067281
10692323,381103438
10692676,380137331
10692745,380113558
10692771,385663807
10693171,380116576
10693212,380114439
10694293,380171505
10694506,380206177
10696432,382756042
10698248,380665817
10698535,384583573
10698846,380308146
10699664,380351472
10699806,380540946
10699892,380352769
10700330,394623464
1070040,29662747
10701214,380421272
10703384,427380389
10703648,380636091
10704397,380670703
10704701,380672617
10704950,380746342
10708602,381178338
10708694,380780346
10709328,429871637
10709369,383392259
10710461,387696670
10712520,381343815
1071299,33766872
10713236,381023225
10713320,381100644
10714373,391674721
10714659,383515700
10716000,381155208
1071625,29710305
1071957,29693762
10720874,381646533
1072095,29739840
10721216,381364260
10721845,381452922
10722064,381407843
10722564,381450402
1072348,29714417
10725455,381594412
10726441,381632180
10726679,381725902
10727473,381881107
10727800,402863082
1072810,29724249
10728669,381727473
10731073,381898149
10731419,381917578
10732534,382198726
10733485,389232856
10736107,382066934
10737466,382108891
10737572,382108008
10737817,382107380
10739002,382168049
10739470,382181424
10739564,382296588
10741937,382381717
10742232,395213363
10742305,382312018
10743059,384740370
10743634,382468861
1074408,29810109
10744159,388777579
10744781,384901154
10745281,386850418
10745451,421594677
10746790,382507985
10746948,382509736
10747324,382574498
10748008,382572602
10748983,382591638
10751305,382688520
10751708,382710676
10752123,382774249
10753819,382855085
10754232,382927686
10758528,383150663
10759271,403325588
10760197,383086507
10760355,389450911
1076091,29880416
10762070,383235893
10762516,383518961
10762591,383252574
10763018,411830956
10763266,383233355
10764073,383264500
10766779,383404654
10766992,414607593
10767265,383428712
10768432,406778404
10768636,385831569
10771321,383583084
10772072,385900717
10773570,383687835
10774467,385864610
10775027,383738496
10775538,383756918
10777101,383880164
10779195,383942885
1077928,31127891
10779835,384123650
10781011,384022383
10781769,384237638
1078315,31555382
10783404,384203192
1078442,29996775
10785174,384278020
10785606,384330931
1078578,31527325
10787005,384348140
10787574,394859241
10789365,388346860
1078953,30002551
10789869,384439802
10790224,384439118
10790508,384679840
10791665,384493508
10792101,384494731
10792817,384515540
10793656,386138715
10795445,384660642
10795471,384626534
10795872,402239787
1079725,37909629
10798768,384739968
10800003,384802788
10800879,384860042
10801339,384885676
1080135,30102636
10802584,385652595
10803664,384946611
10804358,385183793
10804713,385054186
10805023,387155744
10807815,385133786
10808958,385287335
10808970,385184821
1081033,30117765
10810878,385269697
10815407,391377839
10820146,385795649
10820775,385719914
10821337,385979548
10821822,388032713
10822026,385725089
10822058,385825949
10823381,385798841
10823875,386258438
1082410,30187174
10824410,385895553
10824470,391648751
10825372,385880118
10825632,386703300
10826687,385982602
10827021,387968016
10827516,386020256
10827541,398456827
10827927,386012055
1082878,38155643
10830662,386114823
10831831,386221579
10832072,386172603
10832169,386227359
10832762,386223974
10833615,386391625
10834108,386297939
10835693,389178622
10836229,388948915
1083688,30225427
10837216,394585744
10837871,386451619
10840984,386568021
10842059,386741484
10842877,386657885
10846519,386771202
10847496,386834768
1084758,32186148
10847808,386816827
10849338,406081093
10849396,386878899
10849396,391198796
10849614,386968472
10851726,386967038
10852918,387063622
10853078,387042613
10854451,414083232
1085475,30398379
10854936,387152418
10855770,387165824
10855929,387158667
10856057,411544027
10856311,387181790
10857134,387214340
10857423,387268654
10858881,387318426
10859508,387344662
10860168,387346760
10860695,387390366
10860881,387382283
1086272,30359755
10863099,390093341
10863177,387508062
10863634,394773024
10864334,387544650
10865207,387600586
10865305,387624318
10865860,387692942
10866596,387882331
10867795,387722971
10869674,404778522
10869674,404823581
1087465,30447545
10875470,388002979
10876015,388965498
10877094,452155389
10878042,388291459
10879014,388177395
1088393,104655223
1088613,30492256
10886675,388484610
10888882,388601024
1088972,33093584
10890755,389105901
10891141,388634328
1089175,30485687
10891828,388697366
10892304,415103606
10893086,388868223
10893501,396503180
10893538,388752457
10893938,388776031
10894250,388796328
10895165,388922244
10895310,400905785
1089658,30599452
10897655,389930580
10898790,392687424
1089919,30570239
10899237,389130528
1089924,30524060
108999,2341834
10899948,389115910
1090014,30602247
10900555,389160884
109020,2337474
10904594,389315387
10906266,391126461
10907122,389437812
10908324,403808064
10908771,399320627
1090964,30589529
10909824,389954371
1091065,30587492
10912649,389647304
10913407,389780989
10913407,389783647
10913535,389640107
1091430,30629308
10916100,401297982
1091749,34099294
10918704,389917609
10918855,389891315
10919219,390028689
10919763,389932359
10919891,389991911
10922057,390030702
10922726,390060733
10923291,392467467
10924620,390221063
10925863,390240456
1092672,30673386
10926785,392390372
10928664,394831617
10928751,390382881
10928839,390368487
10929925,390401430
10930640,390431441
10931114,401090849
10933275,390541647
10933468,390609414
1093349,30693723
10933667,390571505
10933750,390566275
10933807,390604085
10934828,390617769
10937684,390733346
10937741,390855002
10938715,397353767
10940220,416930288
10941185,395318395
10941428,390895259
10942520,390953936
10942547,393134337
10943757,391177340
10945516,391048468
10946307,391216962
10947498,391155045
1094767,37034078
10948472,391182690
10949434,397966392
10950127,391270636
10950346,391263610
10951241,391292108
1095162,32027687
10954762,399766578
10955323,391447578
10956079,391495494
10956557,391741985
10957142,425695945
1095789,38862666
10958199,391626532
10958792,393933538
10958800,391604163
10959712,395676624
10960712,391718575
1096072,30822812
10962299,391748450
10963072,394142517
10963285,391772048
10965205,392017082
10965619,391882343
10965723,391887867
10966349,391922363
10967789,392302630
10968468,397040580
10968516,392025857
10969197,392090454
10971853,392192261
10972342,392211628
10973317,394567913
10974177,408273743
1097420,30890076
10974362,392285600
10974761,392302955
10974794,392420885
10976991,392421485
10979994,392524929
10980267,430939622
10981045,392645161
10981330,392662541
10981690,392581579
10981931,392621679
10982036,392602613
10982993,395333399
10983753,392692130
10983774,397578411
10986145,392838109
1098646,30901135
10987436,392863596
10989249,392907265
10990111,392949142
1099037,30897882
10991087,399569604
10991395,393090726
10991485,394278273
10992000,393116570
10992468,406365137
10992970,399604083
10993054,393238165
10995018,393178188
10995144,393253748
10995203,393305167
109953,6673525
10995453,393279392
10995682,393266445
10996419,393238137
10997319,420289729
10997525,395567516
10997942,409338836
11000116,465292682
11000174,393399079
11000521,393419149
11002138,404257364
11002861,393529745
1100293,30979158
11002980,393545612
11003020,393875508
11004067,393659747
11004100,393627257
11004331,393581065
110067,2359365
11006794,393683704
11008102,427812095
1101089,30977891
11012593,393894434
11014054,398612073
1101418,30995361
11014224,400410960
11014293,398513401
11014703,393974526
11014863,394003898
11015602,407856592
11015787,394048946
1101625,31019279
11016308,394094226
11017160,394182515
11017329,394099262
11017840,394133167
11017994,394278603
11018565,400509776
11019408,401456050
11019427,401710930
11023305,394371548
11023355,394493133
110239,2361729
11025405,394457196
11026338,394551128
11026411,394607550
11027961,396825509
11027989,394607485
11028656,400681864
11028950,394626813
11029132,398852293
11029943,394700805
11030507,394800186
11030559,394876740
11031730,396396922
1103226,31042686
11032536,408073613
11034058,394979029
11038620,395024995
11040367,397619192
11041213,395157350
11042997,395207549
11043406,395225341
11043521,395305008
11044176,395298987
11046206,436756402
11046816,395343280
11047198,395441506
11047703,395437618
11048597,395455225
11049995,395512909
11050617,395501179
11050937,395670255
11052358,397664666
11053575,395622842
11053697,395756229
11055723,397810074
11056364,395753111
11056664,413878083
11057184,395944214
11057976,395952491
11059147,395848076
11059158,395891878
11059697,396253314
11060017,395859192
11060533,397983694
11060533,398007809
11061349,400148136
11061813,396073200
11063381,398340785
11063684,444866182
11063988,397451130
11064012,396033070
1106437,33139652
1106446,31156973
1106461,31153319
11065072,396043166
11066164,410464465
11066527,396179099
11067441,396179667
1106808,31188764
11069015,396248843
11069527,396269150
11069830,396294589
11071685,396390879
11074079,400548928
11074440,430169759
11075446,396576141
11077111,396627820
11077624,400873997
11079180,396689705
11079756,398957561
11080866,396741204
11081129,420566934
11083434,396997224
11083734,396896197
11091457,397199821
11091527,397261077
11094007,401116218
11094242,397295883
11094609,397308966
11095522,397354443
11096121,397360983
11096843,399588768
11096984,407016712
11097390,399553407
11097572,408956612
11098239,398477016
11098539,400696255
11098546,397513252
11099057,411413042
11099270,397536971
11099669,397522015
1110186,31305336
1110186,33756503
11104114,408703245
1110582,31334674
11106068,398035553
11106094,399928850
11106120,398048999
11106371,397839231
11107658,397884496
11111117,398018480
11111579,398105424
1111197,31360627
11114865,400254781
11115476,398297166
11116181,398761580
11116776,398252923
11118053,400349808
1111861,31383817
11118769,407442106
11118920,398362928
11119809,402864409
11120149,398442789
11120919,421214593
11121394,398472903
11121742,398514933
11122161,398522311
11122432,398556152
11122819,398529646
11124578,398598625
11124611,421609777
11124787,398634392
11125091,398738324
11125914,398729508
1112776,31387265
11128365,398799236
11128774,398874170
11129589,398865964
11129652,398877650
11129951,401698452
11131127,398936714
11132335,399016339
11132391,400494146
11132602,399037551
11133806,399098663
11134823,400877513
11135596,399175011
11136042,399231435
11136234,399182110
11137545,399233149
11138779,399284989
11140366,399359245
11140430,399349681
11140638,399343256
11142816,399398834
1114308,31502971
11143659,399455006
11143850,399523259
11143989,399445761
11145472,399504298
11145578,399505018
11145892,399544783
11146314,399549925
11147919,406028184
1114851,31503239
11149733,399682798
11151235,399739759
11151329,399875384
11151792,399761272
11152456,399798722
11152521,406553153
11152587,405107743
11155227,400464246
1115536,46286839
11155596,399981851
11157881,400085771
11158136,400144732
11159975,404413571
11160626,400308789
11160944,437395442
11161126,400293244
11162068,400349737
11163991,400288598
11164813,400346380
11164914,404754510
11164973,400322308
11166195,400445434
11166215,409888543
11166421,400433779
11166869,400480725
11169088,401629965
11173285,400690431
11174851,400787531
11175023,400766129
11175075,400974548
11175516,400949487
11176350,401789265
11176368,401903501
11177820,400966225
11179580,400987218
11181534,401063469
11183712,401154909
1118496,31876923
11185989,433251713
11186514,401242013
11188209,401309512
11188392,402164884
11190388,401401973
11191175,401911649
11191595,401473663
1119400,36136512
11195763,401713665
11197036,401824660
11197968,401903206
11197968,401930380
11198072,422010523
11198731,402024865
11199400,401943136
1120017,31672046
1120202,31703664
11203437,402168722
1120688,39175820
11208852,410435732
11209369,402348400
1121060,31727856
11211471,402373277
11211554,402411194
11211893,404469313
11213212,444619057
11214228,402490128
11216471,402593780
1121653,31765100
11218880,402708389
11220156,403269651
11220296,432353301
11220630,402819764
11225813,403008438
11225817,403004614
11227056,403068789
11227588,403099333
11228261,403259936
11228760,405403556
11228784,403220444
11228828,415031682
11229444,403277340
11233443,403342283
11234332,405991449
11234352,403382235
11235241,450742541
11235497,403598767
11235645,403450556
11236267,403485179
11236898,403480718
11238199,407919416
11239006,403561111
11239459,403582014
11242356,403699286
11242420,409033209
11242772,403716340
11243159,406199448
11243420,403727047
11243467,403850565
11244756,403788875
11245298,403922132
11247146,413941696
11247227,420085786
11249904,404160254
11250622,404007128
11251676,404116719
11252367,404067758
11253280,404259616
11254933,439877227
11255135,422842031
11256121,427459313
11256460,409066656
11256512,404254485
11257714,409482730
11257726,404312666
1125843,31930695
11259081,404418938
1125950,31976587
11261375,404470817
11262381,439900770
11262599,404505637
11263355,404516396
11263648,404511035
11263911,418374369
11264267,427693011
11264270,413338813
11264347,404671795
11264630,404555550
11265588,410885506
11265876,407618540
11266099,404610735
11267137,404754015
11267189,407247896
11267420,404732039
11268107,404682051
11269171,408712144
11275958,405004727
11276778,405136117
11276990,430511977
11277849,405072517
11277920,405179949
11279687,410614101
11279759,405258567
11281160,405227448
11281602,410650567
11282376,405390160
11284495,405395369
11284704,405461984
11285149,405408632
11285694,405428047
1128597,32091880
11287326,405492999
11288508,405537870
11288604,405566011
11289369,406750638
11291560,408266479
112916,2426680
11292051,405685585
1129218,32092906
11300164,406122825
11301732,406798669
11302622,406097487
11303470,406124204
11304246,406166592
11305374,406184836
11305484,416271167
11306553,406795065
11306831,406549001
11307052,420052977
11308193,406305652
11309213,406516553
11310132,406407047
11310167,406495918
11310563,406630893
11310719,408869076
11311318,406453669
11314155,406611643
11314752,406632633
11315276,406672972
11317619,407078756
11317827,408714525
11317885,406796742
11319064,406773838
11319072,406767666
1131930,32189876
11319411,406802255
1132068,32208965
11321816,431627290
11323418,407207592
11326371,412084312
11326881,407114744
11326972,407173140
11326975,411489306
11327472,409737805
11327565,407221039
11327704,409729124
1132807,33206903
11330907,407540842
11331222,407387088
11331307,407406251
11331588,410141943
11331588,411054153
11331765,407464390
11332423,407406827
11332615,407402348
1133512,32272042
11335441,407500251
11336700,413702212
11337694,407625737
11337860,407604605
11338485,407636185
11339733,412917424
11339776,413479410
11340990,407698503
11342080,407752199
11343605,407811671
11345264,407900361
11346391,407885726
11347208,408003853
11348060,407993521
11348084,408170304
11348345,410629216
11348524,408137111
11348701,408026974
11349193,408524990
11350182,408050827
11350639,408121621
11353549,444046350
11354303,410884447
11355078,408311378
11356115,408438102
11356195,408402706
11358514,422191926
11359668,408443517
11360753,408501037
11361533,408631579
11361799,408552550
11362315,408672083
11362446,408623224
11363020,408597320
11364393,408694947
11364430,408751108
11365602,408705154
11365915,408763691
11366249,408749373
11366889,408773361
11366963,408766058
11367045,408771852
11367458,408782918
11367644,410039689
11367673,408810915
11368000,408805419
11369176,408888473
11369194,409234999
11369578,408907440
1137251,32361282
11374955,409111230
11375792,409220571
11379330,409358353
11380167,409434765
11380233,409350638
11383717,409661474
11385461,423017121
1138675,32453649
1138732,32425173
1138810,32418107
11388234,414443889
11388702,412230027
11389302,412285625
11389697,418230452
11389740,414589131
1139063,33635855
1139100,45850134
11391446,409915488
1139190,32438598
11392048,409858342
11393422,423346327
1139366,37562211
11395721,414633775
11396536,410191543
11397319,410107909
11398151,414897412
11398360,414935942
11398969,410232796
1139955,40752589
11400410,437780054
11405681,410591903
11407140,410636492
114074,2456590
1140750,32559122
11407853,423658329
11408127,410652304
11408275,447492667
11408685,410682323
